ID,Year,Month,BiMonth,YearBiMonth,StudyBiMonth,Transect,TotalPrey,TotalMigratory,TotalResidents,Richness,Shannon,Evenness,Thomsons,Impala,Zebra,Gnu,Topi,Hartebeast,Warthog,Grants,Buffalo,Hippo,Giraffe,Springbok,Duiker,Ostrich,Eland,Elephant,Oribi,Reedbuck,Waterbuck,Baboons,Bushbuck,Other
1270,2013,10,1,19,619,W3,511,226,285,9,1.091746644,0.358593726,240,6,9,217,32,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1271,2013,10,2,20,620,WHIGH,90,30,60,4,1.302696598,0.427882082,22,0,13,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1272,2013,10,2,20,620,WLOW,28,0,28,3,0.767857623,0.252209546,18,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1273,2013,10,2,20,620,W3,121,0,121,3,0.679410953,0.223158465,93,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1274,2013,11,1,21,621,WHIGH,144,27,117,5,0.94401613,0.310070347,99,2,27,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1275,2013,11,1,21,621,WLOW,178,81,97,4,1.370859517,0.450270788,58,0,38,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1276,2013,11,1,21,621,W3,53,10,43,5,1.070208498,0.351519333,32,1,10,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1277,2013,11,2,22,622,WHIGH,165,157,8,4,0.417663302,0.137185161,5,0,8,149,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1278,2013,11,2,22,622,WLOW,515,467,48,3,0.326031829,0.107088003,46,0,0,467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1279,2013,11,2,22,622,W3,390,337,53,6,0.572711962,0.188112249,41,1,6,331,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1280,2013,12,1,23,623,WHIGH,75,28,47,5,1.371412977,0.450452577,16,0,21,7,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1281,2013,12,1,23,623,WLOW,24,5,19,4,1.034698359,0.339855718,15,0,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1282,2013,12,1,23,623,W3,194,106,88,6,0.915288249,0.300634424,80,1,2,104,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1283,2013,12,2,24,624,WHIGH,14,0,14,2,0.410116318,0.134706289,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1284,2013,12,2,24,624,WLOW,119,0,119,3,0.392483338,0.128914582,105,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1285,2013,12,2,24,624,W3,81,30,51,5,1.287979183,0.423048018,30,4,30,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
